id,kpi1,kpi2,kpi3,kpi4,kpi5,kpi6,kpi7,kpi8,kpi9,kpi10,kpi11
38364289244,1,0,0,0,1,0,0,1,0,0,15
26192708110,0,0,0,1,1,0,0,0,1,0,44
36310828692,0,0,0,1,0,1,0,1,0,0,15
37305081244,0,0,1,0,0,1,0,0,1,0,5
28054080004,0,0,1,0,1,0,0,0,1,0,23
38214802220,0,0,0,1,1,0,0,1,0,0,15
25050534872,0,0,0,1,0,1,0,0,1,0,7
24145988804,0,0,0,1,1,0,0,1,0,0,55
32405057604,0,0,1,0,1,0,0,0,1,0,7
34256608548,1,0,0,0,1,0,0,1,0,0,1
31271803176,0,0,0,1,1,0,0,0,0,1,182
31272173110,1,0,0,0,0,0,1,1,0,0,34
33206858342,1,0,0,0,1,0,0,0,1,0,5
30308872276,0,0,0,1,1,0,0,1,0,0,70
37308753068,0,1,0,0,1,0,0,1,0,0,69
32407263660,0,1,0,0,1,0,0,0,0,1,3
28044351590,0,0,0,1,0,1,0,0,0,1,1
26194259322,0,0,1,0,0,0,1,1,0,0,27
31264256270,0,1,0,0,0,1,0,0,1,0,11
30830395130,0,0,1,0,1,0,0,1,0,0,5
28052752494,0,1,0,0,0,1,0,0,1,0,3
28049387828,1,0,0,0,1,0,0,1,0,0,2
30807151640,0,0,0,1,0,1,0,1,0,0,60
38417162080,0,0,1,0,1,0,0,0,1,0,18
36575482738,0,0,1,0,0,1,0,1,0,0,13
32066271518,1,0,0,0,1,0,0,1,0,0,12
30833208670,0,0,0,1,1,0,0,1,0,0,12
25044265506,0,0,1,0,0,1,0,0,1,0,16
26092382150,0,0,0,1,1,0,0,0,0,1,1
24155098030,0,1,0,0,1,0,0,0,0,1,29
24349800822,1,0,0,0,0,1,0,0,1,0,8
30198966352,1,0,0,0,0,0,1,0,1,0,46
37306083020,0,0,0,1,0,0,1,0,1,0,34
26187435604,0,1,0,0,0,1,0,0,1,0,52
28050318406,0,1,0,0,1,0,0,0,1,0,26
30824530534,0,1,0,0,0,1,0,0,1,0,1
24352353896,0,1,0,0,1,0,0,1,0,0,4
33206855958,1,0,0,0,0,1,0,0,1,0,66
26170788294,0,0,0,1,0,1,0,0,0,1,191
28108124896,0,0,1,0,0,1,0,0,1,0,30
25246785446,1,0,0,0,0,1,0,0,0,1,4
32071089194,1,1,0,0,1,0,0,1,0,0,8
25247042452,1,0,0,0,0,1,0,0,0,1,10
36305625154,0,0,0,1,0,0,1,1,0,0,74
30833420686,1,0,0,0,1,0,0,0,1,0,10
28056828598,0,0,0,1,0,1,0,1,0,0,2
24347143396,0,0,1,0,1,0,0,1,0,0,146
30838325890,1,0,0,0,0,1,0,1,0,0,15
30807840280,0,0,1,0,1,0,0,0,1,0,24
32175499548,0,0,1,0,0,1,0,0,1,0,59
36575372678,0,0,0,1,1,0,0,0,1,0,1
34149792262,1,0,0,0,1,0,0,0,1,0,5
28286300418,1,0,0,0,1,0,0,1,0,0,35
24147606868,0,1,0,0,1,0,0,0,0,1,1
38411198124,0,0,0,1,0,1,0,0,1,0,18
31607990820,1,0,0,0,1,0,0,0,1,0,46
35595419852,1,0,0,0,0,1,0,1,0,0,1
32407323810,1,0,0,0,0,0,1,0,0,1,5
32404903964,0,0,0,1,1,0,0,0,1,0,4
31610247150,0,1,0,0,0,1,0,0,1,0,14
30188483150,1,0,0,0,1,0,0,0,1,0,3
28350631532,0,1,0,0,1,0,0,0,1,0,9
28054289860,0,1,0,0,0,1,0,1,0,0,61
38368812632,1,0,0,0,0,1,0,1,0,0,38
30827542462,0,1,0,0,0,0,1,1,0,0,19
28467434918,0,0,0,1,0,1,0,0,1,0,8
38388262000,0,0,1,0,0,1,0,1,0,0,12
32406638542,0,0,0,1,0,1,0,0,0,1,1
36573833166,0,0,0,1,1,0,0,0,0,1,1
24158889564,1,0,0,0,0,1,0,0,0,1,1
28053736584,0,0,1,0,0,1,0,0,1,0,65
38374703784,0,0,1,0,0,1,0,0,1,0,33
30838200236,0,0,1,0,0,1,0,1,0,0,8
32824376536,0,0,0,1,1,0,0,0,1,0,68
31469400962,0,0,1,0,0,1,0,1,0,0,28
37306212494,0,0,1,0,0,1,0,1,0,0,4
24151938788,0,0,0,1,1,0,0,0,0,1,5
31264245508,1,0,0,0,0,0,1,0,1,0,5
38215668416,0,0,0,1,0,1,0,0,1,0,21
27210415102,1,0,0,0,0,1,0,0,1,0,45
28106782654,0,1,0,0,1,0,0,1,0,0,20
28115218744,0,0,0,1,1,0,0,0,1,0,19
37319662050,0,0,0,1,0,1,0,0,1,0,22
24352342754,1,0,0,0,1,0,0,0,0,1,4
33213022288,0,0,0,1,0,0,1,0,0,1,1
36312032030,1,0,0,0,0,1,0,1,0,0,18
33204328234,1,0,0,0,0,1,0,0,1,0,32
32404242798,1,0,0,0,0,1,0,0,1,0,24
25058942526,0,0,0,1,1,0,0,0,1,0,3
26194246490,1,0,0,0,1,0,0,1,0,0,2
31476394136,0,0,1,0,0,1,0,1,0,0,41
28110418390,1,0,0,0,0,0,1,0,1,0,43
35705502516,0,0,0,1,1,0,0,1,0,0,27
34149978896,0,0,1,0,0,1,0,0,1,0,3
28350620116,0,0,0,1,1,0,0,1,0,0,3
36318179736,0,0,1,0,0,1,0,0,1,0,63
28045402546,0,1,0,0,0,1,0,1,0,0,34
24155082368,0,0,0,1,1,0,0,0,1,0,67
26174740748,0,1,0,0,1,0,0,0,1,0,9
34304278368,0,1,0,0,1,0,0,1,0,0,40
30825814322,0,0,0,1,1,0,0,0,1,0,22
28345860116,0,0,0,1,0,1,0,1,0,0,15
28354742546,0,0,1,0,0,1,0,0,1,0,5
26092291308,1,0,0,0,0,1,0,1,0,0,14
24348608044,0,0,0,1,0,1,0,1,0,0,40
30806405204,1,0,0,0,1,0,0,1,0,0,61
32404495310,1,0,0,0,0,0,1,0,1,0,5
36575504016,0,0,0,1,1,0,0,0,1,0,30
30826134142,0,1,0,0,0,0,1,1,0,0,31
28110259374,1,0,0,0,0,1,0,0,1,0,11
24152317714,1,0,0,0,0,1,0,1,0,0,47
32167867092,0,1,0,0,0,1,0,0,1,0,11
30191453160,0,0,1,0,0,1,0,0,1,0,34
38404205806,0,0,0,1,1,0,0,1,0,0,44
24344969002,0,0,1,0,0,1,0,1,0,0,9
30838456646,1,0,0,0,1,0,0,0,1,0,2
38378930694,0,0,1,0,0,1,0,1,0,0,44
30824557706,0,0,1,0,0,0,1,1,0,0,49
26384802900,1,0,1,0,1,0,0,1,1,0,169
30195181470,0,1,0,0,0,1,0,0,1,0,25
26164675464,1,0,0,0,0,0,1,0,1,0,37
38372731516,0,0,0,1,1,0,0,1,0,0,14
26184635412,0,0,0,1,1,0,0,0,0,1,4
38372791776,1,0,0,0,0,0,1,0,1,0,12
24151033640,0,0,0,1,1,0,0,0,1,0,23
24154801420,0,0,0,1,0,1,0,0,0,1,5
33210744550,0,0,0,1,1,0,0,1,0,0,12
32178435072,0,1,0,0,0,1,0,0,1,0,189
32404909172,0,0,1,0,1,0,0,0,0,1,22
27210406900,0,0,0,1,0,1,0,0,1,0,1
28052806980,0,1,0,0,0,1,0,1,0,0,11
30308852804,0,0,1,0,0,1,0,1,0,0,4
24149709122,0,0,0,1,1,0,0,0,1,0,45
26184388504,1,0,0,0,0,1,0,0,1,0,24
28286668704,0,0,0,1,0,1,0,1,0,0,10
24150857786,0,0,0,1,1,0,0,0,0,1,4
36317438332,0,0,0,1,0,1,0,0,1,0,3
32829627104,0,0,1,0,0,1,0,0,1,0,20
38416210542,0,1,0,0,0,1,0,0,1,0,35
34159082460,0,0,1,0,0,1,0,1,0,0,9
24151977312,0,0,0,1,1,0,0,1,0,0,6
31467036766,0,1,0,0,0,1,0,1,0,0,18
25048046412,0,0,0,1,1,0,0,0,1,0,15
30839555632,0,0,0,1,0,1,0,1,0,0,25
30833186476,0,1,0,0,1,0,0,0,1,0,19
24344852886,1,0,0,0,0,1,0,0,1,0,2
28056832248,1,0,0,0,1,0,0,1,0,0,19
26098420858,0,0,0,1,1,0,0,0,1,0,8
38369406626,1,0,0,0,0,1,0,1,0,0,28
32404914022,1,0,0,0,0,1,0,1,0,0,12
30196632464,0,0,1,0,1,0,0,1,0,0,12
26186755428,0,1,0,0,0,0,1,1,0,0,1
31476439796,0,1,0,0,0,0,1,0,1,0,36
26098135120,0,0,0,1,1,0,0,0,1,0,35
28347240732,0,0,0,1,0,1,0,0,1,0,5
30824547704,1,0,0,0,0,1,0,0,1,0,37
28118460120,0,0,0,1,1,0,0,0,1,0,16
30825805692,0,0,0,1,0,1,0,0,1,0,20
30313787750,0,1,0,0,0,1,0,0,0,1,1
30811603728,0,0,0,1,0,1,0,0,1,0,3
30190620388,0,0,0,1,1,0,0,0,1,0,7
25044351136,1,0,0,0,1,0,0,0,1,0,25
24144644104,0,1,0,0,0,1,0,1,0,0,15
31468374672,0,1,0,0,0,1,0,1,0,0,41
24149251402,1,0,0,0,0,1,0,1,0,0,7
30835432082,1,0,0,0,0,1,0,0,1,0,1
38405905202,0,0,0,1,1,0,0,0,0,1,3
31469407530,1,0,0,0,0,1,0,0,0,1,3
25051342986,0,0,1,0,1,0,0,1,0,0,24
30832434310,0,1,0,0,0,0,1,1,0,0,9
28045404458,1,0,0,0,1,0,0,0,1,0,2
33215762908,1,0,0,0,0,1,0,0,0,1,1
32404651656,1,0,0,0,0,1,0,0,0,1,1
27215030292,0,0,1,0,0,1,0,0,1,0,38
32824172600,1,0,0,0,1,0,0,1,0,0,40
28286665068,1,0,0,0,0,0,1,0,0,1,2
33213020808,1,0,0,0,0,1,0,1,0,0,10
31472598766,1,0,0,0,0,1,0,1,0,0,6
38418023854,1,0,0,0,0,1,0,1,0,0,50
31605280232,1,0,0,0,1,0,0,0,1,0,4
26084335990,0,1,0,0,0,1,0,1,0,0,21
28470522082,0,1,0,0,0,0,1,0,1,0,11
32407319682,0,0,0,1,1,0,0,1,0,0,2
30313793414,1,0,0,0,0,1,0,0,0,1,1
38206801170,0,0,0,1,1,0,0,0,0,1,1
32404379696,1,0,0,0,1,0,0,0,1,0,25
26185359754,1,0,0,0,0,1,0,0,1,0,13
31267407080,0,0,0,1,1,0,0,0,0,1,4
26193931446,0,0,0,1,0,1,0,0,1,0,25
25048045648,1,0,0,0,0,1,0,0,1,0,7
28345867924,0,0,0,1,0,1,0,0,0,1,3
24144964342,0,0,1,0,1,0,0,0,1,0,2
28476020256,0,0,0,1,1,0,0,0,1,0,3
25053504332,0,0,1,0,0,0,1,0,1,0,20
32404113224,0,1,0,0,1,0,0,1,0,0,15
38812638664,0,0,0,1,1,0,0,0,1,0,2
31267419708,0,0,0,1,0,1,0,1,0,0,15
27209923034,0,0,0,1,0,0,1,0,1,0,13
32175564864,0,0,1,0,0,0,1,0,0,1,2
26726516624,1,0,0,0,0,1,0,0,1,0,42
31464971582,0,0,0,1,1,0,0,1,0,0,11
34250840176,0,0,0,1,0,1,0,0,0,1,1
34252438854,1,0,0,0,1,0,0,0,1,0,38
38418977104,1,0,0,0,0,1,0,1,0,0,21
36319884180,1,0,0,0,0,1,0,0,1,0,4
31272165900,0,0,1,0,0,1,0,0,0,1,54
28045404220,0,1,0,0,1,0,0,0,1,0,14
38216805272,0,0,1,0,0,1,0,1,0,0,25
31475780686,0,0,0,1,0,1,0,0,1,0,18
26398735646,1,0,0,0,0,1,0,0,1,0,14
26192849046,0,0,0,1,0,1,0,0,0,1,1
30319518436,0,0,0,1,0,1,0,1,0,0,13
30837854430,0,1,0,0,0,1,0,1,0,0,18
28293817864,1,0,0,0,0,1,0,1,0,0,18
30836425074,0,1,0,0,0,1,0,1,0,0,26
28056520486,0,0,0,1,0,1,0,0,0,1,2
31476444664,0,0,0,1,0,1,0,0,1,0,2
26089523684,0,0,1,0,1,0,0,0,1,0,30
38365546830,0,0,0,1,0,1,0,0,0,1,1
30827006378,0,1,0,0,1,0,0,0,1,0,3
26098422480,0,0,0,1,1,0,0,1,0,0,7
28464304854,0,1,0,0,1,0,0,1,0,0,6
38407203420,0,0,0,1,1,0,0,0,0,1,1
26384815200,0,0,0,1,1,1,0,0,1,0,28
31475787718,0,1,0,0,1,0,0,0,1,0,24
26192911556,0,0,0,1,1,0,0,0,1,0,39
28111809472,1,0,0,0,0,1,0,0,1,0,19
30837616326,0,0,0,1,0,1,0,0,0,1,1
38409407104,0,1,0,0,0,1,0,0,1,0,28
33206835588,0,0,0,1,1,0,0,0,0,1,9
32175028898,1,0,0,0,1,0,0,1,0,0,58
38208966726,0,1,0,0,0,1,0,1,0,0,23
32413294614,1,0,0,0,1,0,0,1,0,0,29
37307272300,1,0,0,0,0,1,0,0,0,1,1
30196691206,0,1,0,0,0,0,1,1,0,0,41
36314434528,0,0,0,1,0,1,0,1,0,0,17
30818319864,0,0,0,1,0,1,0,0,1,0,33
26169400440,0,0,1,0,0,1,0,1,0,0,37
24150300716,0,1,0,0,0,1,0,0,1,0,70
38370547300,0,0,0,1,0,1,0,1,0,0,6
28699201098,0,0,0,1,0,1,0,0,1,0,5
26192717796,1,0,0,0,0,1,0,0,1,0,48
32168976678,0,1,0,0,1,0,0,0,1,0,20
32410301262,0,0,0,1,1,0,0,1,0,0,10
32405254690,1,0,0,0,1,0,0,0,1,0,18
28057405528,0,0,1,0,0,1,0,1,0,0,70
30807044062,1,0,0,0,0,0,1,0,0,1,25
24153207294,0,0,0,1,0,1,0,0,1,0,5
26094198980,0,0,1,0,0,1,0,1,0,0,1
35704181004,0,0,0,1,1,0,0,0,0,1,2
24152311188,1,0,0,0,0,1,0,1,0,0,7
34308244348,1,0,0,0,1,0,0,0,1,0,6
25051248530,0,0,1,0,0,1,0,1,0,0,11
34245941278,0,0,0,1,1,0,0,1,0,0,6
30304108420,0,0,1,0,0,1,0,0,1,0,4
24157806184,0,0,0,1,1,0,0,0,1,0,1
38214805202,1,0,0,0,0,1,0,0,1,0,30
32406885540,1,0,0,0,0,1,0,1,0,0,23
31271627832,1,0,0,0,0,0,1,0,1,0,126
32172139770,0,0,1,0,1,0,0,0,1,0,26
30834678142,0,0,1,0,0,1,0,0,1,0,22
28054395298,0,0,1,0,0,1,0,1,0,0,101
36575480512,0,1,0,0,0,1,0,1,0,0,68
35705360424,1,0,0,0,0,0,1,1,0,0,12
28464303380,0,0,1,0,1,0,0,1,0,0,9
28354361014,0,0,0,1,0,1,0,0,1,0,3
31474430656,0,0,1,0,1,0,0,0,0,1,1
38368814332,0,0,1,0,1,0,0,0,1,0,24
25244058204,1,0,0,0,1,0,0,1,0,0,13
38418967034,0,0,0,1,1,0,0,0,1,0,2
25524660172,0,0,0,1,0,1,0,0,0,1,2
26098401322,0,0,0,1,1,0,0,1,0,0,26
25533848634,1,0,0,0,0,1,0,1,0,0,6
32406638592,0,0,0,1,0,1,0,0,1,0,6
38419217906,0,1,0,0,0,1,0,0,1,0,61
32404114236,1,0,0,0,0,1,0,1,0,0,2
37305151456,0,0,1,0,0,1,0,0,1,0,66
24146899788,0,0,1,0,1,0,0,1,0,0,10
37311138286,1,0,0,0,0,1,0,1,0,0,9
32073652542,0,0,0,1,0,1,0,1,0,0,7
30837849240,0,0,0,1,1,0,0,0,1,0,5
32166838450,1,0,0,0,0,1,0,1,0,0,1
30839614548,1,0,0,0,0,1,0,0,0,1,1
30817488414,0,1,0,0,0,1,0,1,0,0,25
26039761988,0,0,0,1,1,0,0,0,1,0,23
30839473468,0,0,0,1,0,1,0,0,1,0,5
26032322322,1,0,0,0,1,0,0,1,0,0,96
24145274136,1,0,0,0,0,0,1,1,0,0,23
32405058496,0,0,0,1,1,0,0,1,0,0,49
33216663712,0,0,0,1,0,1,0,0,1,0,56
24148824676,0,0,0,1,0,1,0,0,1,0,2
30309206564,0,0,0,1,0,1,0,1,0,0,5
26184436276,0,0,1,0,0,1,0,1,0,0,60
26388605830,0,0,1,0,1,0,0,0,1,0,15
28045955630,0,1,0,0,0,1,0,0,1,0,46
37305083264,1,0,0,0,1,0,0,0,1,0,15
32419375948,1,0,0,0,0,1,0,0,1,0,9
30834409520,1,0,0,0,0,0,1,0,1,0,3
32405682406,0,0,1,0,1,0,0,1,0,0,30
31271987488,0,0,0,1,0,1,0,1,0,0,8
38389955686,0,0,0,1,1,0,0,0,1,0,7
26093390636,0,1,0,0,1,0,0,0,1,0,5
24348601950,0,0,0,1,0,1,0,0,0,1,1
24149822834,1,0,0,0,1,0,0,1,0,0,2
34145446670,0,1,0,0,0,1,0,0,1,0,49
32829704884,1,0,0,0,0,1,0,1,0,0,54
28348772658,1,0,0,0,0,1,0,0,1,0,34
31611588500,0,1,0,0,1,0,0,1,0,0,9
32073204804,1,0,0,0,0,1,0,0,0,1,1
30835432692,0,0,0,1,1,0,0,0,0,1,1
33205842424,1,0,0,0,1,0,0,0,1,0,1
28054901050,0,1,0,0,0,1,0,0,1,0,32
26093545906,0,0,0,1,1,0,0,0,1,0,30
36319811994,0,1,0,0,1,0,0,1,0,0,13
30832863708,1,0,0,0,0,0,1,0,0,1,7
38367465108,0,0,1,0,0,1,0,0,1,0,1
30828215396,0,0,0,1,0,1,0,0,0,1,2
30833206792,0,0,0,1,1,0,0,0,1,0,3
25044558690,0,0,0,1,1,0,0,1,0,0,36
38210814494,0,1,0,0,0,1,0,1,0,0,18
38207715328,0,1,0,0,0,1,0,1,0,0,8
35708212586,1,0,0,0,0,1,0,1,0,0,7
32066884488,0,0,0,1,0,1,0,0,1,0,23
25056273626,0,1,0,0,1,0,0,1,0,0,8
34149970894,1,0,0,0,0,1,0,0,1,0,3
25257616366,1,0,0,0,1,0,0,0,1,0,4
28044349980,0,1,0,0,0,1,0,1,0,0,18
36314320616,0,0,1,0,0,1,0,1,0,0,5
32172090336,0,0,1,0,0,1,0,0,1,0,10
27211831806,0,1,0,0,0,0,1,1,0,0,5
37313096388,1,0,0,0,1,0,0,0,1,0,91
24352350686,0,0,1,0,0,1,0,1,0,0,33
30828089458,0,0,0,1,1,0,0,0,0,1,4
28052403346,0,0,0,1,1,0,0,0,0,1,3
30189617726,1,0,0,0,0,1,0,0,1,0,37
38398042894,0,1,0,0,1,0,0,1,0,0,32
24154937216,0,0,1,0,0,1,0,1,0,0,8
25524749820,1,0,0,0,0,1,0,1,0,0,4
25051204826,0,1,0,0,0,1,0,1,0,0,28
38205780976,0,0,1,0,0,1,0,0,0,1,16
26179980572,0,1,0,0,0,0,1,1,0,0,23
26391200556,0,0,0,1,0,1,0,1,0,0,12
38209431066,0,0,1,0,0,1,0,0,1,0,17
30837815530,0,0,0,1,1,0,0,0,1,0,8
32828604444,0,0,0,1,0,1,0,0,0,1,1
24144255198,0,0,0,1,1,0,0,0,1,0,45
28348516450,0,0,0,1,1,0,0,0,1,0,48
24147980048,0,1,0,0,0,1,0,0,0,1,1
26039760422,0,0,0,1,1,0,0,0,0,1,1
25057674438,0,0,1,0,1,0,0,0,1,0,32
26098138562,0,1,0,0,1,0,0,1,0,0,33
36564123884,1,0,0,0,0,1,0,0,0,1,2
35716456262,1,0,0,0,0,0,1,0,1,0,11
37313616924,1,0,0,0,1,0,0,0,1,0,6
30837814350,0,0,1,0,1,0,0,1,0,0,38
25246112314,1,0,0,0,0,1,0,1,0,0,34
30185622584,0,1,0,0,1,0,0,1,0,0,18
28045818876,1,0,0,0,1,0,0,0,1,0,58
28052748982,0,0,0,1,0,0,1,1,0,0,12
28693215948,0,0,0,1,0,1,0,1,0,0,4
37313210836,0,0,0,1,1,0,0,0,1,0,33
38214809668,0,1,0,0,1,0,0,0,1,0,7
25051561980,0,0,0,1,0,1,0,0,1,0,3
26192913798,0,0,1,0,1,0,0,1,0,0,17
26194756158,0,0,1,0,0,1,0,1,0,0,31
26186742964,0,1,0,0,0,1,0,0,1,0,53
28110067474,0,1,0,0,0,1,0,0,1,0,20
37313180824,1,0,0,0,1,0,0,1,0,0,12
38206801586,0,1,0,0,0,0,1,0,1,0,54
28289623282,0,0,0,1,1,0,0,0,1,0,3
31477623816,1,0,0,0,0,1,0,0,1,0,34
24353060986,0,1,0,0,0,1,0,0,1,0,29
28684178046,0,1,0,0,0,1,0,1,0,0,13
31467501942,0,1,0,0,1,0,0,0,0,1,25
24154999410,0,0,1,0,0,1,0,0,1,0,12
32408098630,1,0,0,0,1,0,0,1,0,0,9
24352350150,0,0,1,0,1,0,0,0,1,0,38
31264278060,0,1,0,0,0,1,0,0,1,0,21
28050318920,1,0,0,0,1,0,0,0,1,0,16
25051570180,0,0,1,0,1,0,0,0,1,0,20
26087196344,1,0,0,0,0,1,0,0,1,0,3
36573834994,1,0,0,0,0,1,0,0,1,0,3
26738058198,0,0,0,1,0,1,0,1,0,0,13
24146922738,0,0,1,0,0,1,0,1,0,0,12
32408752940,0,0,0,1,1,0,0,0,0,1,3
38372760314,0,0,0,1,1,0,0,1,0,0,30
28345158978,0,1,0,0,1,0,0,0,1,0,30
28345081420,1,0,0,0,0,1,0,0,1,0,19
38372798432,1,0,0,0,0,1,0,1,0,0,131
26390605970,0,1,0,0,1,0,0,0,1,0,25
31278404898,0,1,0,0,0,1,0,0,1,0,9
28104434498,0,0,0,1,0,1,0,0,0,1,1
28291745598,0,0,0,1,0,1,0,0,1,0,15
38364896114,0,0,0,1,0,1,0,0,1,0,22
30836433870,0,0,0,1,0,1,0,0,1,0,22
36305954194,0,0,1,0,0,0,1,1,0,0,25
24151856056,0,0,1,0,0,1,0,1,0,0,10
31604417964,1,0,0,0,0,1,0,1,0,0,11
30198946552,0,0,0,1,0,1,0,0,1,0,4
31466065066,0,1,0,0,0,1,0,1,0,0,27
24154707688,0,0,0,1,1,0,0,0,1,0,54
30835232684,1,0,0,0,1,0,0,0,0,1,5
32830246232,0,0,0,1,0,0,1,0,0,1,3
36574251792,0,0,0,1,1,0,0,0,1,0,69
38210808556,0,0,0,1,0,1,0,0,0,1,7
38413525962,0,0,0,1,1,0,0,0,1,0,12
26396420464,1,0,0,0,1,0,0,0,0,1,1
28688885764,1,0,0,0,0,1,0,1,0,0,32
28107611022,1,0,0,0,1,0,0,0,1,0,9
26386590318,1,0,0,0,0,1,0,0,1,0,24
38411240990,0,1,0,0,1,0,0,1,0,0,25
32066817282,0,1,0,0,0,0,1,1,0,0,2
28345199618,1,0,0,0,0,0,1,0,1,0,4
26191464846,0,0,1,0,0,1,0,1,0,0,17
31468128860,0,0,1,0,1,0,0,1,0,0,5
30811975190,0,1,0,0,1,0,0,0,1,0,16
24158098808,0,0,1,0,0,1,0,1,0,0,31
34246260234,1,0,0,0,0,1,0,0,1,0,39
25051567864,0,1,0,0,0,1,0,0,1,0,10
37307262998,1,0,0,0,1,0,0,0,1,0,22
28055200298,0,0,0,1,1,0,0,1,0,0,8
28055002492,0,0,0,1,0,1,0,1,0,0,3
30199397696,1,0,0,0,1,0,0,1,0,0,1
25057676780,1,0,0,0,0,1,0,0,1,0,67
31471204924,1,0,0,0,0,1,0,1,0,0,21
31604259204,0,0,0,1,0,1,0,1,0,0,13
32408923504,0,0,0,1,1,0,0,0,1,0,24
26384810146,1,0,0,0,0,1,0,1,0,0,26
28108520476,1,0,0,0,0,1,0,0,1,0,66
32839800486,0,0,0,1,0,0,1,0,1,0,11
38214813152,0,1,0,0,1,0,0,1,0,0,16
26732975950,1,0,0,0,0,1,0,0,1,0,11
28297637800,0,0,1,0,0,1,0,0,1,0,31
38384476628,1,0,0,0,0,1,0,0,1,0,55
24144551086,0,0,1,0,0,1,0,0,1,0,12
28699130408,1,0,0,0,1,0,0,0,1,0,11
27209928474,0,1,0,0,0,1,0,0,1,0,2
32410305716,0,1,0,0,0,1,0,0,0,1,16
37305090524,0,1,0,0,0,0,1,1,0,0,107
26724006860,0,0,1,0,1,0,0,0,1,0,30
26093264900,0,0,0,1,0,1,0,0,1,0,17
26194764246,0,1,0,0,1,0,0,0,1,0,64
28692200100,0,1,0,0,0,1,0,0,1,0,22
30810589268,1,0,0,0,1,0,0,0,1,0,27
38373964006,0,1,0,0,1,0,0,1,0,0,8
25250304444,0,0,0,1,0,1,0,1,0,0,31
25057661494,0,0,0,1,0,1,0,0,1,0,81
30186057870,0,0,1,0,1,0,0,1,0,0,23
32076874258,0,1,0,0,1,0,0,0,1,0,22
38417211822,1,0,0,0,1,0,0,1,0,0,20
32165913652,1,0,0,0,0,1,0,0,1,0,18
30827552322,0,0,1,0,0,0,1,1,0,0,15
24154809840,1,0,0,0,0,1,0,1,0,0,15
38373944782,0,0,0,1,0,1,0,0,1,0,17
32406605326,1,0,0,0,0,1,0,1,0,0,38
25055505894,1,0,0,0,0,1,0,1,0,0,31
38626711226,0,1,0,0,0,1,0,0,0,1,1
25046780002,0,0,0,1,1,0,0,0,1,0,1
24344975540,0,0,1,0,1,0,0,0,1,0,31
28052758980,0,0,1,0,0,1,0,0,1,0,10
26396002292,0,1,0,0,1,0,0,0,1,0,20
38379564112,0,0,0,1,0,1,0,0,1,0,3
28293996880,0,1,0,0,0,1,0,0,1,0,18
28056822166,0,0,0,1,0,1,0,1,0,0,9
26093423420,0,0,0,1,1,0,0,1,0,0,20
37314115564,0,1,0,0,1,0,0,1,0,0,58
28471846524,0,0,0,1,0,1,0,0,1,0,10
34159083354,0,0,0,1,0,1,0,0,1,0,12
30833195652,1,0,0,0,0,0,1,0,1,0,30
24348814670,1,0,0,0,0,1,0,1,0,0,33
33204337200,0,0,0,1,0,1,0,0,0,1,9
28345214408,1,0,0,0,1,0,0,0,1,0,25
30186101234,1,0,0,0,0,0,1,0,1,0,25
28104951646,0,0,0,1,1,0,0,1,0,0,12
25044558196,0,0,1,0,0,1,0,1,0,0,25
38373959872,1,0,0,0,0,1,0,0,1,0,48
31477299264,0,1,0,0,0,1,0,1,0,0,14
30833815646,0,0,0,1,1,0,0,0,1,0,28
32836897496,1,0,0,0,1,0,0,0,0,1,8
38372764250,0,0,0,1,1,0,0,0,1,0,13
31265219492,0,0,0,1,1,0,0,0,1,0,108
30839036048,0,1,0,0,0,1,0,0,1,0,26
24146454194,0,0,0,1,1,0,0,0,0,1,1
24155092384,0,0,1,0,1,0,0,0,0,1,46
27211801392,1,0,0,0,0,1,0,1,0,0,24
26395903092,0,0,0,1,1,0,0,1,0,0,4
28046440314,0,0,1,0,0,1,0,0,0,1,4
32408099316,0,1,0,0,1,0,0,1,0,0,3
32406607218,0,1,0,0,0,1,0,1,0,0,155
32835606836,0,0,0,1,1,0,0,0,0,1,14
32404112134,0,0,1,0,0,1,0,1,0,0,16
32410304796,0,0,0,1,0,0,1,1,0,0,16
28357889688,0,1,0,0,1,0,0,1,0,0,4
30835239528,0,1,0,0,0,1,0,1,0,0,73
30187329224,0,1,0,0,1,0,0,0,1,0,73
28049181170,0,1,0,0,1,0,0,0,1,0,99
36305507072,0,0,0,1,0,1,0,1,0,0,4
28470393886,1,0,0,0,1,0,0,0,0,1,6
24152328140,0,1,0,0,0,0,1,0,0,1,13
30833210688,0,1,0,0,0,0,1,1,0,0,27
38389904396,0,0,0,1,1,0,0,0,1,0,64
35311295696,0,0,0,1,1,0,0,0,0,1,1
28044601604,0,1,0,0,0,0,1,0,1,0,51
25044266142,0,0,0,1,1,0,0,0,1,0,29
30618101636,1,0,0,0,0,1,0,0,1,0,6
28345148628,0,1,0,0,1,0,0,0,1,0,5
33213034942,0,1,0,0,1,0,0,0,1,0,53
32174916454,0,0,1,0,1,0,0,0,1,0,23
28294893086,1,0,0,0,1,0,0,0,1,0,54
30837857578,0,0,0,1,0,1,0,0,1,0,32
26193927896,1,0,0,0,1,0,0,0,1,0,62
31466767468,0,0,1,0,0,1,0,0,1,0,19
28298813240,0,0,1,0,1,0,0,0,1,0,47
32408471426,0,1,0,0,1,0,0,1,0,0,8
26389223722,0,0,0,1,1,0,0,1,0,0,3
26184435486,0,0,0,1,1,0,0,1,0,0,4
